prov_name,prov_code,1986_sname,1986_name,1986_code,1987_sname,1987_name,1987_code,1988_sname,1988_name,1988_code,1989_sname,1989_name,1989_code,1990_sname,1990_name,1990_code,1991_sname,1991_name,1991_code,1992_sname,1992_name,1992_code,1993_sname,1993_name,1993_code,1994_sname,1994_name,1994_code,1995_sname,1995_name,1995_code,1996_sname,1996_name,1996_code,1997_sname,1997_name,1997_code,1998_sname,1998_name,1998_code,1999_sname,1999_name,1999_code,2000_sname,2000_name,2000_code,2001_sname,2001_name,2001_code,2002_sname,2002_name,2002_code,2003_sname,2003_name,2003_code,2004_sname,2004_name,2004_code,2005_sname,2005_name,2005_code,2006_sname,2006_name,2006_code,2007_sname,2007_name,2007_code,2008_sname,2008_name,2008_code,2009_sname,2009_name,2009_code,2010_sname,2010_name,2010_code,2011_sname,2011_name,2011_code,2012_sname,2012_name,2012_code,2013_sname,2013_name,2013_code,2014_sname,2014_name,2014_code,2015_sname,2015_name,2015_code,2016_sname,2016_name,2016_code,2017_sname,2017_name,2017_code,2018_sname,2018_name,2018_code,2019_sname,2019_name,2019_code,zhixiashi
内蒙古自治区,150000,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,东胜市,152700,鄂尔多斯,鄂尔多斯市,150601,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,鄂尔多斯,鄂尔多斯市,150600,FALSE
内蒙古自治区,150000,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔盟,152800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,FALSE
内蒙古自治区,150000,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,临河市,152801,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,巴彦淖尔,巴彦淖尔市,150800,FALSE
内蒙古自治区,150000,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,阿拉善,阿拉善盟,152900,FALSE
辽宁省,210000,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,沈阳,沈阳市,210100,FALSE
辽宁省,210000,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,大连,大连市,210200,FALSE
辽宁省,210000,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,鞍山,鞍山市,210300,FALSE
辽宁省,210000,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,抚顺,抚顺市,210400,FALSE
辽宁省,210000,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,本溪,本溪市,210500,FALSE
辽宁省,210000,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,丹东,丹东市,210600,FALSE
辽宁省,210000,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,锦州,锦州市,210700,FALSE
辽宁省,210000,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,营口,营口市,210800,FALSE
辽宁省,210000,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,阜新,阜新市,210900,FALSE
辽宁省,210000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,辽阳,辽阳市,211000,FALSE
辽宁省,210000,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,盘锦,盘锦市,211100,FALSE
辽宁省,210000,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,铁岭,铁岭市,211200,FALSE
辽宁省,210000,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,朝阳,朝阳市,211300,FALSE
辽宁省,210000,瓦房店,瓦房店市,219001,瓦房店,瓦房店市,219001,瓦房店,瓦房店市,219001,瓦房店,瓦房店市,219001,瓦房店,瓦房店市,219001,瓦房店,瓦房店市,219001,瓦房店,瓦房店市,219001,瓦房店,瓦房店市,219001,瓦房店,瓦房店市,219001,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,瓦房店,大连市,210200,FALSE
辽宁省,210000,海城,海城市,219002,海城,海城市,219002,海城,海城市,219002,海城,海城市,219002,海城,海城市,219002,海城,海城市,219002,海城,海城市,219002,海城,海城市,219002,海城,海城市,219002,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,海城,鞍山市,210300,FALSE
辽宁省,210000,葫芦岛,锦西市,219003,葫芦岛,锦西市,219003,葫芦岛,锦西市,219003,葫芦岛,锦西市,211400,葫芦岛,锦西市,211400,葫芦岛,锦西市,211400,葫芦岛,锦西市,211400,葫芦岛,锦西市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,葫芦岛,葫芦岛市,211400,FALSE
辽宁省,210000,锦西,锦西市,219003,锦西,锦西市,219003,锦西,锦西市,219003,锦西,锦西市,211400,锦西,锦西市,211400,锦西,锦西市,211400,锦西,锦西市,211400,锦西,锦西市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,锦西,葫芦岛市,211400,FALSE
辽宁省,210000,兴城,兴城市,219004,兴城,兴城市,219004,兴城,兴城市,219004,兴城,兴城市,219004,兴城,兴城市,219004,兴城,兴城市,219004,兴城,兴城市,219004,兴城,兴城市,219004,兴城,兴城市,219004,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,兴城,葫芦岛市,211400,FALSE
辽宁省,210000,铁法,铁法市,219005,铁法,铁法市,219005,铁法,铁法市,219005,铁法,铁法市,219005,铁法,铁法市,219005,铁法,铁法市,219005,铁法,铁法市,219005,铁法,铁法市,219005,铁法,铁法市,219005,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,铁法,铁岭市,211200,FALSE
辽宁省,210000,北票,北票市,219006,北票,北票市,219006,北票,北票市,219006,北票,北票市,219006,北票,北票市,219006,北票,北票市,219006,北票,北票市,219006,北票,北票市,219006,北票,北票市,219006,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,北票,朝阳市,211300,FALSE
辽宁省,210000,开远,铁岭市,211200,开原,铁岭市,211200,开原,开原市,219007,开原,开原市,219007,开原,开原市,219007,开原,开原市,219007,开原,开原市,219007,开原,开原市,219007,开原,开原市,219007,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,开原,铁岭市,211200,FALSE
辽宁省,210000,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,普兰店市,219008,普兰店,普兰店市,219008,普兰店,普兰店市,219008,普兰店,普兰店市,219008,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,普兰店,大连市,210200,FALSE
辽宁省,210000,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,凌源市,219009,凌源,凌源市,219009,凌源,凌源市,219009,凌源,凌源市,219009,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,凌源,朝阳市,211300,FALSE
